nome,sobrenome,idade,sexo,compra,ano,pagamento
Bernardo,Gomes,49,M,7966,2010,dinheiro
Bernardo,Alves,46,M,2939,2017,credito
Gael,Souza,41,M,1051,2013,debito
Laura,Alves,52,F,8809,2016,credito
Valentina,Oliveira,23,F,7221,2009,credito
Sophia,Souza,23,F,3034,2014,credito
Maria,Oliveira,37,F,3853,2012,credito
Samuel,Silva,31,M,5900,2019,debito
Samuel,Pereira,27,M,3913,2006,debito
Theo,Silva,54,M,7689,2017,dinheiro
Maria,Soares,24,F,2931,2018,credito
Davi,Soares,38,M,5036,2018,debito
Sophia,Santos,53,F,8569,2010,dinheiro
Helena,Ribeiro,51,F,8434,2017,dinheiro
Heitor,Gomes,39,M,9810,2016,debito
Gael,Rodrigues,32,M,8283,2018,credito
Laura,Alves,44,F,8948,2005,dinheiro
Sophia,Pereira,18,F,4444,2019,credito
Arthur,Souza,40,M,3366,2017,dinheiro
Alice,Alves,54,F,5884,2018,credito
Arthur,Gomes,48,M,4517,2016,debito
Gael,Maia,45,M,7221,2012,dinheiro
Helena,Silva,29,F,7872,2014,debito
Arthur,Oliveira,29,M,7496,2005,dinheiro
Gael,Souza,60,M,7075,2014,credito
Heitor,Soares,63,M,4634,2016,dinheiro
Gabriel,Santos,24,M,3597,2017,credito
Theo,Maia,56,M,1269,2016,dinheiro
Helena,Alves,25,F,8353,2012,dinheiro
Bernardo,Alves,22,M,8623,2006,debito
Heitor,Martins,49,M,5388,2005,debito
Bernardo,Souza,61,M,4489,2005,debito
Maria,Gomes,23,F,1936,2017,credito
Arthur,Soares,47,M,6078,2009,debito
Arthur,Rodrigues,23,M,8579,2008,credito
Bernardo,Oliveira,23,M,1218,2010,dinheiro
Valentina,Oliveira,28,F,9694,2007,debito
Helena,Ribeiro,29,F,4111,2012,debito
Gabriel,Martins,50,M,6932,2013,credito
Heitor,Rodrigues,36,M,7355,2007,debito
Heloisa,Silva,31,F,4481,2005,credito
Heloisa,Silva,66,F,2422,2006,debito
Arthur,Ribeiro,62,M,4519,2012,dinheiro
Miguel,Alves,53,M,3702,2007,debito
Sophia,Souza,58,F,2873,2009,dinheiro
Arthur,Rodrigues,52,M,1889,2010,dinheiro
Alice,Ribeiro,34,F,517,2010,dinheiro
Valentina,Soares,59,F,4980,2017,debito
Heloisa,Maia,47,F,6954,2010,debito
Gabriel,Santos,23,M,6694,2010,dinheiro
Helena,Oliveira,53,F,4816,2012,debito
Valentina,Pereira,48,F,5865,2019,debito
Laura,Rodrigues,40,F,2075,2018,dinheiro
Sophia,Maia,39,F,8091,2016,credito
Alice,Alves,22,F,2977,2017,credito
Sophia,Maia,60,F,5939,2013,dinheiro
Helena,Ribeiro,46,F,9889,2008,dinheiro
Sophia,Gomes,47,F,975,2018,debito
Maria,Gomes,59,F,3871,2006,dinheiro
Heitor,Santos,32,M,8329,2011,debito
Heitor,Oliveira,58,M,595,2014,debito
Laura,Alves,51,F,9333,2018,debito
Maria,Pereira,32,F,9327,2016,debito
Gabriel,Santos,48,M,1815,2017,debito
Sophia,Alves,46,F,1281,2009,dinheiro
Bernardo,Pereira,47,M,7284,2008,debito
Valentina,Alves,43,F,2598,2016,dinheiro
Heloisa,Oliveira,19,F,9431,2016,dinheiro
Samuel,Ribeiro,47,M,9145,2005,debito
Theo,Alves,64,M,9386,2006,debito
Arthur,Rodrigues,64,M,5761,2020,debito
Heloisa,Gomes,35,F,564,2012,dinheiro
Arthur,Pereira,18,M,4412,2017,debito
Samuel,Silva,33,M,8257,2010,credito
Sophia,Oliveira,27,F,2101,2006,dinheiro
Laura,Santos,31,F,4694,2014,credito
Maria,Ribeiro,33,F,5056,2015,dinheiro
Gabriel,Soares,34,M,4674,2005,dinheiro
Valentina,Soares,21,F,7228,2009,dinheiro
Bernardo,Soares,66,M,1471,2016,dinheiro
Davi,Oliveira,33,M,1372,2016,dinheiro
Valentina,Santos,43,F,8812,2013,credito
Maria,Ribeiro,27,F,4289,2015,credito
Maria,Santos,58,F,7011,2012,debito
Heitor,Maia,66,M,6125,2007,debito
Gael,Ferreira,53,M,8594,2016,dinheiro
Samuel,Oliveira,23,M,8633,2006,debito
Gabriel,Alves,43,M,2250,2005,debito
Davi,Ribeiro,69,M,3328,2010,credito
Alice,Alves,27,F,7347,2006,debito
Gael,Martins,37,M,5254,2014,credito
Heitor,Alves,46,M,546,2008,credito
Valentina,Soares,44,F,3645,2009,dinheiro
Arthur,Pereira,66,M,6658,2016,dinheiro
Gabriel,Pereira,61,M,6017,2011,debito
Laura,Souza,65,F,3658,2009,credito
Gael,Oliveira,59,M,9374,2007,debito
Miguel,Ribeiro,42,M,4038,2005,dinheiro
Miguel,Souza,19,M,7614,2007,dinheiro
Gabriel,Souza,18,M,1669,2005,debito
Miguel,Rodrigues,61,M,6186,2017,debito
Sophia,Rodrigues,39,F,5594,2020,credito
Bernardo,Oliveira,52,M,1737,2019,dinheiro
Davi,Ribeiro,64,M,3272,2011,debito
Sophia,Ribeiro,30,F,5172,2020,credito
Laura,Souza,50,F,7643,2009,debito
Helena,Soares,30,F,667,2011,debito
Heitor,Alves,56,M,6314,2007,debito
Laura,Alves,24,F,1171,2014,credito
Valentina,Souza,29,F,1656,2009,dinheiro
Samuel,Ferreira,68,M,6763,2007,dinheiro
Gael,Ferreira,46,M,6852,2020,dinheiro
Gael,Maia,54,M,5185,2019,credito
Heloisa,Silva,32,F,9506,2015,dinheiro
Miguel,Maia,58,M,1349,2009,dinheiro
Helena,Oliveira,35,F,9232,2015,dinheiro
Alice,Silva,65,F,4472,2017,dinheiro
Davi,Santos,51,M,1917,2015,credito
Samuel,Souza,38,M,2860,2018,debito
Theo,Oliveira,36,M,5772,2009,debito
Valentina,Santos,69,F,2785,2010,debito
Maria,Santos,65,F,2451,2020,debito
Heitor,Rodrigues,53,M,9559,2015,debito
Samuel,Soares,69,M,901,2013,debito
Gabriel,Alves,36,M,6504,2020,dinheiro
Laura,Maia,66,F,8984,2006,debito
Heitor,Alves,34,M,5046,2019,debito
Laura,Ribeiro,29,F,7087,2018,credito
Helena,Souza,33,F,5182,2010,debito
Miguel,Silva,38,M,6807,2010,debito
Laura,Ribeiro,22,F,5884,2008,debito
Samuel,Alves,30,M,2446,2008,dinheiro
Gabriel,Alves,30,M,2693,2015,dinheiro
Gael,Silva,24,M,5480,2008,debito
Miguel,Pereira,39,M,6268,2015,dinheiro
Maria,Gomes,64,F,9012,2005,debito
Samuel,Alves,48,M,3239,2019,credito
Gael,Rodrigues,53,M,1735,2019,credito
Arthur,Gomes,18,M,9307,2009,credito
Samuel,Ribeiro,23,M,552,2007,dinheiro
Gabriel,Santos,39,M,4918,2012,debito
Heloisa,Martins,65,F,2533,2013,debito
Samuel,Martins,29,M,6957,2018,debito
Arthur,Rodrigues,43,M,7758,2008,debito
Miguel,Oliveira,36,M,4197,2010,dinheiro
Heitor,Gomes,26,M,3370,2017,dinheiro
Heloisa,Souza,46,F,5469,2008,debito
Sophia,Rodrigues,43,F,3817,2020,debito
Valentina,Rodrigues,58,F,5998,2016,debito
Samuel,Alves,54,M,8085,2006,credito
Valentina,Pereira,23,F,4198,2005,debito
Miguel,Alves,41,M,2695,2014,credito
Laura,Martins,29,F,2608,2012,dinheiro
Arthur,Alves,54,M,8895,2011,dinheiro
Laura,Maia,31,F,1011,2011,dinheiro
Davi,Souza,60,M,5413,2018,debito
Heitor,Ferreira,31,M,9066,2008,debito
Gabriel,Ferreira,41,M,6544,2010,credito
Gael,Rodrigues,38,M,6355,2017,credito
Theo,Alves,43,M,3446,2006,credito
Heloisa,Ferreira,64,F,7797,2006,dinheiro
Valentina,Rodrigues,26,F,7416,2017,credito
Maria,Rodrigues,64,F,1938,2006,dinheiro
Helena,Silva,19,F,5281,2011,debito
Gael,Pereira,30,M,3385,2007,credito
Gael,Oliveira,27,M,6438,2012,credito
Gabriel,Oliveira,49,M,1266,2020,credito
Gael,Alves,50,M,9470,2019,debito
Bernardo,Ferreira,35,M,3186,2005,credito
Heloisa,Silva,24,F,6850,2017,credito
Valentina,Oliveira,67,F,2778,2007,credito
Helena,Souza,33,F,4906,2012,credito
Arthur,Rodrigues,67,M,6603,2016,credito
Helena,Ferreira,22,F,2317,2016,dinheiro
Arthur,Martins,32,M,8922,2006,dinheiro
Bernardo,Rodrigues,37,M,4161,2016,credito
Bernardo,Maia,65,M,3796,2017,debito
Arthur,Souza,33,M,992,2005,credito
Maria,Silva,66,F,5891,2011,dinheiro
Samuel,Rodrigues,26,M,1053,2015,dinheiro
Arthur,Rodrigues,41,M,8339,2009,dinheiro
Helena,Oliveira,70,F,5803,2005,debito
Laura,Pereira,38,F,3821,2015,dinheiro
Miguel,Ribeiro,56,M,2591,2008,credito
Heitor,Oliveira,44,M,751,2019,debito
Bernardo,Ferreira,34,M,6528,2018,credito
Valentina,Ribeiro,58,F,3313,2018,dinheiro
Heitor,Martins,60,M,1542,2010,dinheiro
Valentina,Martins,42,F,8976,2010,dinheiro
Miguel,Rodrigues,27,M,8781,2015,debito
Bernardo,Oliveira,24,M,6021,2014,credito
Maria,Rodrigues,39,F,1722,2012,credito
Samuel,Souza,34,M,8430,2010,debito
Samuel,Silva,27,M,5399,2016,dinheiro
Gabriel,Soares,30,M,8675,2006,credito
Samuel,Oliveira,64,M,8857,2007,debito
Alice,Souza,18,F,6129,2018,credito
Bernardo,Pereira,40,M,1288,2009,credito
Alice,Alves,53,F,9956,2017,debito
Bernardo,Souza,34,M,4179,2016,debito
Miguel,Souza,51,M,1406,2016,debito
Miguel,Martins,69,M,1969,2014,dinheiro
Gabriel,Rodrigues,46,M,7146,2007,credito
Gael,Silva,23,M,3177,2008,credito
Arthur,Souza,27,M,5631,2020,dinheiro
Arthur,Oliveira,47,M,8604,2011,credito
Alice,Alves,27,F,568,2014,dinheiro
Gabriel,Maia,69,M,8255,2008,debito
Theo,Soares,45,M,6705,2017,dinheiro
Helena,Pereira,45,F,7179,2011,dinheiro
Sophia,Pereira,31,F,2819,2008,credito
Samuel,Rodrigues,31,M,2326,2018,dinheiro
Gael,Pereira,49,M,8993,2017,debito
Bernardo,Santos,63,M,8237,2019,dinheiro
Bernardo,Martins,66,M,6146,2008,debito
Samuel,Oliveira,67,M,9639,2009,credito
Theo,Soares,27,M,9540,2011,dinheiro
Samuel,Alves,33,M,9626,2018,dinheiro
Arthur,Gomes,25,M,7683,2019,debito
Helena,Ribeiro,36,F,9732,2011,debito
Bernardo,Ferreira,28,M,5168,2018,dinheiro
Laura,Souza,31,F,8382,2008,dinheiro
Miguel,Ferreira,45,M,9244,2006,dinheiro
Valentina,Ferreira,38,F,8587,2005,credito
Heloisa,Soares,64,F,7288,2014,dinheiro
Samuel,Silva,20,M,4425,2008,dinheiro
Gael,Pereira,24,M,4796,2006,debito
Maria,Maia,43,F,1260,2012,dinheiro
Laura,Pereira,19,F,8956,2014,dinheiro
Bernardo,Silva,48,M,9531,2018,credito
Sophia,Martins,63,F,1205,2005,debito
Valentina,Ribeiro,25,F,6427,2006,credito
Alice,Martins,20,F,531,2016,debito
Miguel,Ribeiro,70,M,1530,2020,dinheiro
Miguel,Souza,40,M,5720,2012,dinheiro
Davi,Rodrigues,46,M,8177,2017,credito
Theo,Alves,22,M,9959,2017,dinheiro
Bernardo,Maia,64,M,6995,2006,debito
Valentina,Ribeiro,24,F,3028,2007,credito
Gael,Soares,30,M,5954,2005,credito
Valentina,Ribeiro,54,F,6657,2018,debito
Heitor,Santos,53,M,7202,2005,credito
Arthur,Martins,55,M,9098,2017,credito
Sophia,Ribeiro,39,F,7615,2016,credito
Maria,Rodrigues,57,F,4136,2015,debito
Theo,Pereira,36,M,8211,2007,dinheiro
Valentina,Souza,23,F,1547,2020,debito
Alice,Maia,33,F,3313,2013,dinheiro
Laura,Santos,63,F,6705,2018,debito
Heloisa,Ribeiro,22,F,1860,2006,dinheiro
Heloisa,Oliveira,34,F,1208,2009,debito
Miguel,Souza,40,M,5673,2006,dinheiro
Heloisa,Alves,35,F,9460,2017,debito
Maria,Ferreira,59,F,4048,2018,dinheiro
Sophia,Alves,40,F,4053,2006,dinheiro
Heloisa,Soares,18,F,4925,2014,dinheiro
Davi,Gomes,58,M,873,2020,debito
Helena,Martins,40,F,6028,2012,credito
Alice,Rodrigues,35,F,9854,2012,dinheiro
Alice,Oliveira,54,F,5911,2018,credito
Laura,Oliveira,36,F,1966,2010,credito
Miguel,Ferreira,64,M,5845,2008,debito
Laura,Ferreira,28,F,8879,2006,credito
Davi,Gomes,69,M,5847,2007,debito
Arthur,Gomes,42,M,3516,2012,debito
Bernardo,Oliveira,31,M,9091,2013,credito
Valentina,Oliveira,52,F,6449,2017,credito
Valentina,Soares,40,F,7974,2015,credito
Theo,Rodrigues,19,M,7023,2013,dinheiro
Samuel,Souza,70,M,800,2013,credito
Helena,Souza,57,F,4501,2007,debito
Arthur,Souza,54,M,3336,2020,credito
Samuel,Oliveira,18,M,5439,2013,dinheiro
Arthur,Ferreira,21,M,3744,2007,dinheiro
Heloisa,Maia,52,F,4216,2006,credito
Samuel,Souza,53,M,9098,2016,debito
Gabriel,Pereira,22,M,5450,2007,credito
Sophia,Alves,43,F,5220,2012,credito
Maria,Oliveira,23,F,513,2018,dinheiro
Gabriel,Souza,48,M,4055,2018,dinheiro
Gabriel,Alves,66,M,6379,2017,dinheiro
Alice,Santos,30,F,6757,2014,debito
Alice,Oliveira,18,F,1197,2019,dinheiro
Valentina,Pereira,66,F,7238,2010,debito
Gael,Gomes,52,M,5580,2017,credito
Alice,Martins,53,F,1816,2007,credito
Valentina,Santos,31,F,3038,2015,dinheiro
Bernardo,Soares,55,M,4814,2019,debito
Gabriel,Rodrigues,22,M,6854,2006,credito
Heloisa,Alves,18,F,1475,2015,credito
Sophia,Ferreira,62,F,3267,2014,credito
Valentina,Ferreira,64,F,6369,2008,credito
Davi,Alves,19,M,9785,2016,credito
Helena,Gomes,26,F,5528,2016,credito
Alice,Oliveira,58,F,2729,2013,credito
Alice,Pereira,57,F,6839,2009,dinheiro
Laura,Souza,39,F,3669,2009,dinheiro
Laura,Ribeiro,55,F,4593,2017,dinheiro
Gabriel,Oliveira,34,M,8764,2011,debito
Maria,Oliveira,69,F,9614,2019,dinheiro
Davi,Martins,55,M,8420,2013,dinheiro
Theo,Ferreira,66,M,2476,2011,credito
Theo,Martins,38,M,1135,2015,credito
Davi,Maia,51,M,6382,2012,dinheiro
Maria,Santos,35,F,1152,2011,credito
Maria,Santos,18,F,2195,2009,dinheiro
Valentina,Alves,64,F,9663,2006,credito
Davi,Santos,61,M,1196,2013,dinheiro
Valentina,Pereira,34,F,7224,2017,credito
Arthur,Ribeiro,67,M,739,2012,credito
Samuel,Santos,54,M,9168,2013,debito
Samuel,Martins,34,M,1143,2014,debito
Valentina,Silva,59,F,5047,2019,dinheiro
Maria,Alves,27,F,8609,2009,credito
Valentina,Pereira,40,F,9089,2008,credito
Gabriel,Ribeiro,70,M,693,2012,dinheiro
Bernardo,Souza,31,M,9070,2016,dinheiro
Samuel,Alves,56,M,5135,2010,debito
Miguel,Santos,18,M,1689,2019,debito
Bernardo,Ribeiro,53,M,2855,2009,debito
Maria,Maia,32,F,8620,2017,dinheiro
Alice,Rodrigues,68,F,2433,2010,dinheiro
Samuel,Martins,30,M,3518,2018,credito
Laura,Martins,57,F,1212,2015,debito
Miguel,Alves,18,M,9639,2018,credito
Samuel,Souza,34,M,2022,2006,debito
Davi,Pereira,18,M,5307,2011,debito
Heloisa,Oliveira,18,F,5126,2006,credito
Alice,Pereira,34,F,4170,2012,debito
Arthur,Ferreira,26,M,3721,2005,credito
Maria,Oliveira,39,F,2459,2019,credito
Maria,Santos,22,F,606,2008,debito
Samuel,Alves,19,M,4137,2020,credito
Bernardo,Souza,66,M,6000,2005,dinheiro
Gabriel,Alves,64,M,2429,2015,credito
Heloisa,Souza,44,F,7311,2014,debito
Gael,Ferreira,46,M,9361,2008,credito
Helena,Alves,65,F,7789,2014,credito
Arthur,Alves,42,M,7509,2010,debito
Samuel,Alves,56,M,2298,2016,dinheiro
Helena,Rodrigues,65,F,1691,2016,debito
Gael,Silva,58,M,5036,2011,credito
Davi,Pereira,52,M,3508,2017,debito
Heitor,Rodrigues,41,M,9052,2018,debito
Sophia,Alves,18,F,5504,2020,dinheiro
Alice,Rodrigues,70,F,3690,2015,dinheiro
Arthur,Santos,65,M,3926,2018,dinheiro
Gael,Maia,26,M,7241,2006,credito
Valentina,Oliveira,36,F,842,2009,debito
Maria,Alves,50,F,3026,2013,dinheiro
Gabriel,Alves,21,M,9989,2016,debito
Gael,Souza,59,M,7519,2016,debito
Gabriel,Gomes,56,M,9191,2005,debito
Laura,Ribeiro,31,F,8857,2009,dinheiro
Heloisa,Souza,52,F,5820,2009,credito
Laura,Alves,53,F,3648,2017,debito
Helena,Soares,65,F,2330,2010,debito
Sophia,Alves,32,F,6859,2005,credito
Davi,Silva,67,M,4052,2016,dinheiro
Heloisa,Alves,37,F,3479,2013,dinheiro
Miguel,Maia,52,M,7358,2016,debito
Gabriel,Silva,54,M,2773,2020,debito
Arthur,Pereira,57,M,9093,2019,dinheiro
Helena,Oliveira,42,F,3990,2007,credito
Samuel,Rodrigues,57,M,5495,2011,dinheiro
Gael,Ferreira,68,M,3165,2015,debito
Gael,Ribeiro,33,M,3450,2008,dinheiro
Samuel,Alves,34,M,8399,2016,credito
Miguel,Alves,45,M,7129,2020,dinheiro
Helena,Oliveira,40,F,5270,2018,dinheiro
Arthur,Ferreira,41,M,4185,2011,debito
Sophia,Pereira,40,F,5421,2016,debito
Valentina,Alves,60,F,4977,2016,credito
Samuel,Pereira,27,M,3765,2009,credito
Miguel,Martins,59,M,8548,2016,credito
Bernardo,Ferreira,47,M,5240,2009,credito
Miguel,Rodrigues,32,M,4591,2013,debito
Miguel,Soares,63,M,3743,2014,credito
Theo,Maia,62,M,6559,2011,dinheiro
Helena,Silva,57,F,7599,2020,dinheiro
Heitor,Martins,56,M,9723,2012,credito
Laura,Ferreira,60,F,1731,2005,dinheiro
Samuel,Martins,48,M,6493,2018,dinheiro
Bernardo,Alves,43,M,3446,2006,credito
Gabriel,Oliveira,27,M,9517,2015,credito
Maria,Maia,39,F,8737,2011,dinheiro
Davi,Alves,49,M,8601,2013,debito
Helena,Soares,51,F,2173,2008,dinheiro
Laura,Martins,36,F,6224,2020,credito
Alice,Martins,37,F,1495,2019,debito
Valentina,Maia,47,F,8816,2011,dinheiro
Bernardo,Rodrigues,66,M,9290,2012,debito
Davi,Pereira,42,M,931,2019,credito
Samuel,Alves,44,M,8572,2005,dinheiro
Heitor,Alves,35,M,7413,2017,dinheiro
Gabriel,Santos,28,M,3700,2010,dinheiro
Sophia,Ribeiro,70,F,9772,2005,dinheiro
Laura,Alves,43,F,5745,2011,dinheiro
Samuel,Alves,59,M,637,2014,dinheiro
Samuel,Santos,19,M,8888,2013,dinheiro
Heitor,Rodrigues,37,M,978,2005,credito
Alice,Ferreira,59,F,5276,2012,debito
Gabriel,Souza,35,M,8928,2015,credito
Samuel,Maia,33,M,9464,2013,dinheiro
Heloisa,Rodrigues,54,F,5761,2010,credito
Maria,Gomes,30,F,5351,2018,debito
Theo,Oliveira,51,M,3759,2017,credito
Laura,Gomes,54,F,1717,2020,dinheiro
Helena,Souza,48,F,900,2016,debito
Davi,Ferreira,70,M,2317,2020,credito
Laura,Ribeiro,65,F,7560,2020,dinheiro
Laura,Souza,70,F,9339,2013,debito
Laura,Alves,28,F,1961,2018,credito
Heitor,Maia,37,M,4725,2010,debito
Alice,Martins,22,F,5644,2011,dinheiro
Alice,Alves,20,F,6355,2020,dinheiro
Heloisa,Alves,69,F,5763,2017,credito
Alice,Souza,56,F,1074,2006,dinheiro
Miguel,Maia,38,M,1186,2019,dinheiro
Heitor,Martins,31,M,6428,2016,credito
Davi,Ribeiro,57,M,3755,2006,credito
Arthur,Ferreira,53,M,8435,2015,debito
Theo,Rodrigues,29,M,4518,2008,dinheiro
Miguel,Souza,24,M,8833,2006,credito
Gabriel,Martins,32,M,2923,2009,debito
Heloisa,Ferreira,65,F,4286,2010,credito
Valentina,Oliveira,48,F,4068,2005,dinheiro
Samuel,Soares,31,M,6755,2008,debito
Gabriel,Alves,50,M,2628,2005,dinheiro
Bernardo,Santos,47,M,6281,2013,credito
Samuel,Gomes,18,M,7809,2005,debito
Davi,Ribeiro,19,M,2095,2011,debito
Samuel,Alves,37,M,5546,2019,debito
Bernardo,Maia,47,M,8868,2014,dinheiro
Miguel,Rodrigues,46,M,2983,2011,debito
Samuel,Oliveira,57,M,3545,2016,credito
Arthur,Maia,48,M,8101,2020,dinheiro
Heitor,Pereira,66,M,7898,2017,debito
Laura,Gomes,59,F,8924,2018,debito
Heitor,Gomes,50,M,7925,2019,credito
Alice,Pereira,37,F,611,2011,dinheiro
Gael,Gomes,21,M,2408,2016,debito
Davi,Alves,50,M,9971,2020,debito
Laura,Silva,57,F,1790,2016,dinheiro
Bernardo,Ribeiro,33,M,944,2020,credito
Samuel,Santos,58,M,6941,2011,dinheiro
Arthur,Martins,62,M,5348,2012,credito
Heloisa,Gomes,30,F,5585,2006,debito
Miguel,Ribeiro,44,M,3109,2013,debito
Samuel,Soares,24,M,9027,2014,debito
Arthur,Oliveira,34,M,4059,2010,credito
Maria,Souza,34,F,2859,2006,dinheiro
Valentina,Rodrigues,25,F,2328,2012,dinheiro
Bernardo,Gomes,46,M,1283,2014,dinheiro
Maria,Souza,59,F,3157,2016,debito
Maria,Santos,55,F,8100,2009,debito
Miguel,Martins,29,M,8320,2007,credito
Maria,Martins,44,F,5837,2019,dinheiro
Heloisa,Martins,43,F,1734,2015,dinheiro
Maria,Oliveira,36,F,4032,2018,debito
Heloisa,Ferreira,58,F,541,2015,dinheiro
Valentina,Santos,28,F,9610,2019,credito
Heloisa,Rodrigues,61,F,9109,2010,dinheiro
Gabriel,Ribeiro,59,M,9901,2019,debito
Maria,Rodrigues,28,F,983,2005,dinheiro
Heitor,Ribeiro,64,M,6704,2015,credito
Theo,Pereira,18,M,2197,2007,credito
Davi,Pereira,45,M,8900,2016,dinheiro
Valentina,Santos,39,F,6418,2019,credito
Sophia,Santos,46,F,5712,2005,debito
Maria,Soares,35,F,4636,2014,credito
Samuel,Ribeiro,64,M,3712,2006,credito
Alice,Alves,70,F,5240,2016,dinheiro
Alice,Ribeiro,46,F,5059,2011,dinheiro
Miguel,Gomes,60,M,2685,2009,credito
Samuel,Martins,34,M,5516,2015,dinheiro
Gabriel,Ferreira,47,M,7755,2015,dinheiro
Bernardo,Gomes,42,M,8617,2010,credito
Valentina,Soares,32,F,1622,2014,dinheiro
Davi,Soares,33,M,5907,2013,dinheiro
Valentina,Martins,66,F,8230,2008,credito
Samuel,Rodrigues,48,M,1212,2014,debito
Heitor,Soares,61,M,9540,2005,dinheiro
Alice,Maia,64,F,6944,2005,dinheiro
Bernardo,Souza,43,M,6827,2020,debito
Davi,Oliveira,23,M,2637,2008,credito
Miguel,Maia,44,M,8742,2014,credito
Sophia,Alves,33,F,4678,2019,debito
Davi,Martins,46,M,2911,2017,debito
Alice,Ribeiro,23,F,7150,2020,credito
Theo,Martins,32,M,5122,2008,debito
Bernardo,Maia,37,M,5383,2018,debito
Miguel,Ribeiro,49,M,5166,2017,dinheiro
Gabriel,Santos,57,M,9898,2014,dinheiro
Valentina,Maia,36,F,2544,2018,debito
Heloisa,Alves,61,F,5314,2016,credito
Maria,Alves,60,F,7603,2014,credito
Valentina,Silva,32,F,5191,2015,debito
Miguel,Santos,36,M,6795,2015,debito
Heloisa,Soares,23,F,4989,2011,dinheiro
Bernardo,Alves,24,M,1544,2006,debito
Theo,Ribeiro,56,M,985,2007,credito
Valentina,Soares,27,F,9477,2006,debito
Davi,Alves,39,M,2450,2009,debito
Theo,Soares,25,M,501,2019,credito
Helena,Ribeiro,39,F,5930,2016,dinheiro
Maria,Santos,42,F,9821,2005,dinheiro
Bernardo,Souza,33,M,4509,2009,credito
Gabriel,Rodrigues,52,M,6413,2020,debito
Maria,Rodrigues,18,F,792,2019,dinheiro
Theo,Rodrigues,62,M,9785,2011,credito
Theo,Santos,41,M,557,2016,debito
Samuel,Ferreira,46,M,4507,2010,dinheiro
Theo,Martins,58,M,1048,2019,dinheiro
Davi,Gomes,57,M,4293,2011,debito
Miguel,Martins,69,M,3181,2016,credito
Miguel,Gomes,63,M,7356,2007,debito
Gabriel,Rodrigues,68,M,8255,2005,debito
Helena,Santos,27,F,972,2020,dinheiro
Gabriel,Maia,46,M,6298,2017,dinheiro
Davi,Rodrigues,40,M,1133,2013,credito
Alice,Ferreira,31,F,7093,2020,dinheiro
Maria,Alves,51,F,8613,2012,dinheiro
Bernardo,Santos,31,M,2257,2020,dinheiro
Davi,Alves,66,M,5398,2009,credito
Samuel,Souza,28,M,5439,2012,credito
Arthur,Oliveira,34,M,1481,2014,credito
Gael,Ferreira,28,M,5206,2005,debito
Alice,Pereira,68,F,1434,2005,debito
Valentina,Oliveira,60,F,7709,2018,debito
Miguel,Alves,19,M,4563,2016,credito
Davi,Gomes,62,M,1093,2017,credito
Heloisa,Ferreira,32,F,9362,2011,debito
Gabriel,Santos,45,M,3215,2014,debito
Sophia,Soares,39,F,689,2007,credito
Heloisa,Ribeiro,58,F,3605,2012,dinheiro
Heitor,Alves,62,M,9137,2011,debito
Gabriel,Gomes,55,M,3195,2020,debito
Davi,Alves,31,M,2235,2013,debito
Davi,Martins,65,M,7440,2013,dinheiro
Alice,Ribeiro,70,F,6479,2012,debito
Theo,Ferreira,66,M,3654,2005,dinheiro
Miguel,Alves,48,M,2249,2012,dinheiro
Samuel,Alves,34,M,597,2017,credito
Heitor,Ribeiro,54,M,8795,2010,debito
Miguel,Gomes,45,M,8002,2008,credito
Miguel,Alves,54,M,6410,2006,dinheiro
Laura,Gomes,56,F,8435,2011,debito
Samuel,Silva,32,M,986,2006,debito
Laura,Santos,41,F,6197,2010,credito
Laura,Gomes,67,F,5446,2009,credito
Maria,Pereira,25,F,750,2020,debito
Heitor,Maia,65,M,3723,2005,debito
Laura,Souza,65,F,6851,2018,credito
Valentina,Alves,48,F,4783,2017,credito
Gabriel,Maia,39,M,9054,2005,credito
Gael,Alves,42,M,9649,2016,dinheiro
Davi,Alves,69,M,4861,2016,debito
Laura,Maia,46,F,6675,2019,dinheiro
Theo,Alves,28,M,1551,2020,dinheiro
Heitor,Oliveira,32,M,2493,2012,debito
Valentina,Alves,37,F,5572,2013,dinheiro
Gael,Alves,38,M,1286,2017,dinheiro
Gabriel,Silva,27,M,8675,2012,credito
Samuel,Souza,61,M,5396,2012,credito
Davi,Oliveira,55,M,9078,2018,debito
Sophia,Souza,65,F,8062,2011,credito
Samuel,Soares,23,M,3933,2011,credito
Helena,Maia,65,F,9634,2006,debito
Theo,Martins,49,M,6219,2014,debito
Sophia,Silva,23,F,4083,2013,credito
Heloisa,Gomes,56,F,7798,2013,credito
Miguel,Rodrigues,43,M,8902,2013,dinheiro
Laura,Rodrigues,62,F,1129,2016,dinheiro
Miguel,Alves,24,M,3435,2013,dinheiro
Theo,Soares,60,M,2463,2005,debito
Sophia,Martins,62,F,1066,2020,credito
Arthur,Souza,30,M,2679,2013,debito
Samuel,Silva,70,M,1113,2012,credito
Gael,Pereira,64,M,6776,2011,debito
Davi,Souza,25,M,9968,2016,dinheiro
Miguel,Soares,30,M,1498,2005,debito
Helena,Maia,28,F,5674,2008,dinheiro
Arthur,Oliveira,30,M,4265,2014,credito
Helena,Pereira,42,F,9833,2009,debito
Maria,Souza,65,F,3342,2009,dinheiro
Heitor,Alves,67,M,9727,2011,dinheiro
Miguel,Alves,23,M,5447,2015,credito
